L;N;K;QBER;REPETITIONS
2,6,96,3,22
2,6,96,3,26
2,6,96,3,26
2,6,96,3,32
2,6,96,4,26
2,6,96,4,40
2,6,96,4,24
2,6,96,4,31
2,6,96,4,27
2,6,96,4,30
2,6,96,5,52
2,6,96,5,23
2,6,96,5,40
2,6,96,5,37
2,6,96,5,29
2,6,96,5,43
2,6,96,6,21
2,6,96,6,27
2,6,96,6,44
2,6,96,6,25
2,6,96,6,41
2,6,96,6,37
2,6,96,7,44
2,6,96,7,49
2,6,96,7,38
2,6,96,7,49
2,6,96,7,34
2,6,96,7,43
2,6,96,8,27
2,6,96,8,30
2,6,96,8,57
2,6,96,8,39
2,6,96,8,34
2,6,96,8,30
2,6,106,1,31
2,6,106,1,18
2,6,106,1,32
2,6,106,1,32
2,6,106,1,24
2,6,106,1,25
2,6,106,2,46
2,6,106,2,33
2,6,106,2,16
2,6,106,2,26
2,6,106,2,34
2,6,106,2,32
2,6,106,3,31
2,6,106,3,26
2,6,106,3,43
2,6,106,3,39
2,6,106,3,20
2,6,106,3,31
2,6,106,4,24
2,6,106,4,36
2,6,106,4,36
2,6,106,4,38
2,6,106,4,36
2,6,106,4,40
2,6,106,5,39
2,6,106,5,31
2,6,106,5,36
2,6,106,5,33
2,6,106,5,42
2,6,106,5,37
2,6,106,6,34
2,6,106,6,48
2,6,106,6,37
2,6,106,6,35
2,6,106,6,43
2,6,106,6,39
2,6,106,7,40
2,6,106,7,59
2,6,106,7,45
2,6,106,7,30
2,6,106,7,30
2,6,106,7,55
2,6,106,8,43
2,6,106,8,32
2,6,106,8,31
2,6,106,8,42
2,6,106,8,34
2,6,106,8,56
2,6,116,1,28
2,6,116,1,21
2,6,116,1,25
2,6,116,1,18
2,6,116,1,20
2,6,116,1,19
2,6,116,2,21
2,6,116,2,36
2,6,116,2,28
2,6,116,2,22
2,6,116,2,28
2,6,116,2,28
2,6,116,3,29
2,6,116,3,30
2,6,116,3,31
2,6,116,3,19
2,6,116,3,28
2,6,116,3,37
2,6,116,4,31
2,6,116,4,37
2,6,116,4,36
2,6,116,4,29
2,6,116,4,38
2,6,116,4,38
2,6,116,5,28
2,6,116,5,33
2,6,116,5,35
2,6,116,5,30
2,6,116,5,30
2,6,116,5,24
2,6,116,6,53
2,6,116,6,25
2,6,116,6,35
2,6,116,6,24
2,6,116,6,32
2,6,116,6,40
2,6,116,7,42
2,6,116,7,34
2,6,116,7,27
2,6,116,7,40
2,6,116,7,29
2,6,116,7,45
2,6,116,8,34
2,6,116,8,50
2,6,116,8,34
2,6,116,8,47
2,6,116,8,50
2,6,116,8,35
2,6,126,1,26
2,6,126,1,23
2,6,126,1,17
2,6,126,1,21
2,6,126,1,15
2,6,126,1,27
2,6,126,2,33
2,6,126,2,30
2,6,126,2,22
2,6,126,2,32
2,6,126,2,33
2,6,126,2,32
2,6,126,3,29
2,6,126,3,39
2,6,126,3,23
2,6,126,3,18
2,6,126,3,28
2,6,126,3,38
2,6,126,4,27
2,6,126,4,27
2,6,126,4,33
2,6,126,4,49
2,6,126,4,55
2,6,126,4,47
2,6,126,5,34
2,6,126,5,32
2,6,126,5,46
2,6,126,5,40
2,6,126,5,33
2,6,126,5,32
2,6,126,6,36
2,6,126,6,40
2,6,126,6,47
2,6,126,6,54
2,6,126,6,32
2,6,126,6,48
2,6,126,7,27
2,6,126,7,44
2,6,126,7,46
2,6,126,7,36
2,6,126,7,44
2,6,126,7,41
2,6,126,8,49
2,6,126,8,27
2,6,126,8,31
2,6,126,8,39
2,6,126,8,49
2,6,126,8,38
2,6,136,1,26
2,6,136,1,40
2,6,136,1,39
2,6,136,1,24
2,6,136,1,29
2,6,136,1,32
2,6,136,2,24
2,6,136,2,31
2,6,136,2,30
2,6,136,2,20
2,6,136,2,26
2,6,136,2,27
2,6,136,3,26
2,6,136,3,28
2,6,136,3,37
2,6,136,3,38
2,6,136,3,28
